PONDUSDT||False|||||||||||5|
PONDUSDT|1000100001|False|0,25 - 0,5|0,25 - 0,5|0,0 - 0,25|0,25 - 0,5|0,5 - 1|0,25 - 0,5|0,25 - 0,5|0 - -0,25|0,0 - 0,25|0,25 - 0,5|1|5-1145-113-1
PONDUSDT|1100010000|False|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|0,0 - 0,25|0,25 - 0,5|0,0 - 0,25|0,25 - 0,5|0,25 - 0,5|0 - -0,25|0,0 - 0,25|1|55-1145-113
PONDUSDT|1110001000|False|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|0,0 - 0,25|0,25 - 0,5|0,0 - 0,25|0,25 - 0,5|0,25 - 0,5|0 - -0,25|1|-155-114-1-11
PONDUSDT|0111000100|False|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|0,5 - 1|0,25 - 0,5|0,0 - 0,25|0,25 - 0,5|0,25 - 0,5|1|1-155-115-1-1
PONDUSDT|0011100010|False|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|0,0 - 0,25|0,5 - 1|0,25 - 0,5|0,0 - 0,25|0,25 - 0,5|1|11-155-145-1
PONDUSDT|1001110001|False|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|0,0 - 0,25|0,5 - 1|0,25 - 0,5|0,0 - 0,25|1|511-155145
PONDUSDT|0100111000|False|0,0 - 0,25|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|0,0 - 0,25|0,5 - 1|0,25 - 0,5|1|4511-15-114
PONDUSDT|1010011100|False|0,25 - 0,5|0,0 - 0,25|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|0,0 - 0,25|0,25 - 0,5|0,25 - 0,5|0,0 - 0,25|0,5 - 1|1|-14511-15-11
PONDUSDT|0101001110|False|0,25 - 0,5|0,25 - 0,5|0,0 - 0,25|0,25 - 0,5|0,25 - 0,5|0 - -0,25|0,0 - 0,25|0,25 - 0,5|0,25 - 0,5|0,0 - 0,25|1|2-1451155-1
PONDUSDT|0010100111|False|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|0,0 - 0,25|0,25 - 0,5|0,0 - 0,25|0 - -0,25|0,0 - 0,25|0,25 - 0,5|0,25 - 0,5|1|12-1451-155
PONDUSDT|0001010011|False|0,0 - 0,25|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|0,0 - 0,25|0 - -0,25|0,0 - 0,25|0 - -0,25|0,0 - 0,25|0,25 - 0,5|1|-112-1451-15
PONDUSDT|0000101001|False|0,0 - 0,25|0,0 - 0,25|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|0 - -0,25|0 - -0,25|0,0 - 0,25|0 - -0,25|0,0 - 0,25|1|4-112-1411-1
PONDUSDT|0000010100|False|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0,25 - 0,5|0,25 - 0,5|0 - -0,25|0 - -0,25|0 - -0,25|0,0 - 0,25|0 - -0,25|1|-14-112-1511
PONDUSDT|0000001010|False|0,5 - 1|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0,25 - 0,5|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0,0 - 0,25|1|-1-14-112451
PONDUSDT|1000000101|True|0,0 - 0,25|0,5 - 1|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|1|5-1-14-11-145
PONDUSDT|0100000010|False|1 - 2|0,0 - 0,25|0,5 - 1|0,0 - 0,25|0,0 - 0,25|-0,5 - -1|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|1|25-1-14-12-14
PONDUSDT|1010000001|False|0,5 - 1|1 - 2|0,0 - 0,25|0,5 - 1|0,0 - 0,25|-1 - -2|-0,5 - -1|0 - -0,25|0 - -0,25|0 - -0,25|1|625-1-1412-1
PONDUSDT|0101000000|False|0,5 - 1|0,5 - 1|1 - 2|0,0 - 0,25|0,5 - 1|-1 - -2|-1 - -2|-0,5 - -1|0 - -0,25|0 - -0,25|1|-1625-1-1-112
PONDUSDT|0010100000|False|0,5 - 1|0,5 - 1|0,5 - 1|1 - 2|0,0 - 0,25|-0,5 - -1|-1 - -2|-1 - -2|-0,5 - -1|0 - -0,25|1|1-1625-14-11
PONDUSDT|0001010000|True|0,5 - 1|0,5 - 1|0,5 - 1|0,5 - 1|1 - 2|-1 - -2|-0,5 - -1|-1 - -2|-1 - -2|-0,5 - -1|1|-11-1625-14-1
PONDUSDT|0000101000|True|0,5 - 1|0,5 - 1|0,5 - 1|0,5 - 1|0,5 - 1|0,0 - 0,25|-1 - -2|-0,5 - -1|-1 - -2|-1 - -2|1|4-11-162-1-14
PONDUSDT|0000010100|False|0,5 - 1|0,5 - 1|0,5 - 1|0,5 - 1|0,5 - 1|0 - -0,25|0,0 - 0,25|-1 - -2|-0,5 - -1|-1 - -2|1|-14-11-165-1-1
PONDUSDT|1000001010|False|0,5 - 1|0,5 - 1|0,5 - 1|0,5 - 1|0,5 - 1|0,25 - 0,5|0 - -0,25|0,0 - 0,25|-1 - -2|-0,5 - -1|1|5-14-11-125-1
PONDUSDT|1100000101|False|0,0 - 0,25|0,5 - 1|0,5 - 1|0,5 - 1|0,5 - 1|0,25 - 0,5|0,25 - 0,5|0 - -0,25|0,0 - 0,25|-1 - -2|1|55-14-11625
PONDUSDT|1110000010|False|0,0 - 0,25|0,0 - 0,25|0,5 - 1|0,5 - 1|0,5 - 1|0,5 - 1|0,25 - 0,5|0,25 - 0,5|0 - -0,25|0,0 - 0,25|1|-155-14-1-162
PONDUSDT|1111000001|False|0,25 - 0,5|0,0 - 0,25|0,0 - 0,25|0,5 - 1|0,5 - 1|0,5 - 1|0,5 - 1|0,25 - 0,5|0,25 - 0,5|0 - -0,25|1|-1-155-141-16
PONDUSDT|1111100000|False|0,25 - 0,5|0,25 - 0,5|0,0 - 0,25|0,0 - 0,25|0,5 - 1|1 - 2|0,5 - 1|0,5 - 1|0,25 - 0,5|0,25 - 0,5|1|-1-1-155-1-11-1
PONDUSDT|0111110000|False|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|0,0 - 0,25|0,0 - 0,25|1 - 2|1 - 2|0,5 - 1|0,5 - 1|0,25 - 0,5|1|1-1-1-1554-11
PONDUSDT|0011111000|False|0,5 - 1|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|0,0 - 0,25|0,5 - 1|1 - 2|1 - 2|0,5 - 1|0,5 - 1|1|11-1-1-15-14-1
PONDUSDT|0001111100|False|0,25 - 0,5|0,5 - 1|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|0 - -0,25|0,5 - 1|1 - 2|1 - 2|0,5 - 1|1|-111-1-1-15-14
PONDUSDT|1000111110|False|0,25 - 0,5|0,25 - 0,5|0,5 - 1|0,25 - 0,5|0,25 - 0,5|0,0 - 0,25|0 - -0,25|0,5 - 1|1 - 2|1 - 2|1|5-111-1-155-1
PONDUSDT|1100011111|False|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|0,5 - 1|0,25 - 0,5|0,0 - 0,25|0,0 - 0,25|0 - -0,25|0,5 - 1|1 - 2|1|55-111-1-155
PONDUSDT|0110001111|False|0,0 - 0,25|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|0,5 - 1|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0 - -0,25|0,5 - 1|1|155-111-1-15
PONDUSDT|0011000111|False|0,25 - 0,5|0,0 - 0,25|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|0,5 - 1|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0 - -0,25|1|1155-11-1-1-1
PONDUSDT|0001100011|False|0,25 - 0,5|0,25 - 0,5|0,0 - 0,25|0,25 - 0,5|0,25 - 0,5|0,0 - 0,25|0,5 - 1|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|1|-11155-11-1-1
PONDUSDT|0000110001|False|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|0,0 - 0,25|0,25 - 0,5|0,0 - 0,25|0,0 - 0,25|0,5 - 1|0,0 - 0,25|0,0 - 0,25|1|-1-1115511-1
PONDUSDT|0000011000|False|0,5 - 1|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|0,0 - 0,25|0 - -0,25|0,0 - 0,25|0,0 - 0,25|0,5 - 1|0,0 - 0,25|1|-1-1-1115-111
PONDUSDT|0000001100|False|0,25 - 0,5|0,5 - 1|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|-0,25 - -0,5|0 - -0,25|0,0 - 0,25|0,0 - 0,25|0,5 - 1|1|4-1-1-1115-11
PONDUSDT|0000000110|False|0,25 - 0,5|0,25 - 0,5|0,5 - 1|0,25 - 0,5|0,25 - 0,5|-0,25 - -0,5|-0,25 - -0,5|0 - -0,25|0,0 - 0,25|0,0 - 0,25|1|44-1-1-1155-1
PONDUSDT|0000000011|False|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|0,5 - 1|0,25 - 0,5|0 - -0,25|-0,25 - -0,5|-0,25 - -0,5|0 - -0,25|0,0 - 0,25|1|-144-1-1-1155
PONDUSDT|0000000001|False|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|0,5 - 1|-0,25 - -0,5|0 - -0,25|-0,25 - -0,5|-0,25 - -0,5|0 - -0,25|1|-1-144-1-1115
PONDUSDT|1000000000|False|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|-0,25 - -0,5|0 - -0,25|-0,25 - -0,5|-0,25 - -0,5|1|5-1-144-1-111
PONDUSDT|0100000000|False|0,0 - 0,25|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|0,0 - 0,25|0,25 - 0,5|-0,25 - -0,5|0 - -0,25|-0,25 - -0,5|1|85-1-144-1-11
PONDUSDT|1010000000|False|0,25 - 0,5|0,0 - 0,25|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|0,0 - 0,25|0,0 - 0,25|0,25 - 0,5|-0,25 - -0,5|0 - -0,25|1|-185-1-14-1-1-1
PONDUSDT|1101000000|False|0,0 - 0,25|0,25 - 0,5|0,0 - 0,25|0,25 - 0,5|0,25 - 0,5|0,5 - 1|0,0 - 0,25|0,0 - 0,25|0,25 - 0,5|-0,25 - -0,5|1|-1-185-1-14-1-1
PONDUSDT|0110100000|True|0,25 - 0,5|0,0 - 0,25|0,25 - 0,5|0,0 - 0,25|0,25 - 0,5|0,5 - 1|0,5 - 1|0,0 - 0,25|0,0 - 0,25|0,25 - 0,5|1|1-1-185-144-1
PONDUSDT|0011010000|True|1 - 2|0,25 - 0,5|0,0 - 0,25|0,25 - 0,5|0,0 - 0,25|0,0 - 0,25|0,5 - 1|0,5 - 1|0,0 - 0,25|0,0 - 0,25|1|11-1-185-144
PONDUSDT|1001101000|True|0,25 - 0,5|1 - 2|0,25 - 0,5|0,0 - 0,25|0,25 - 0,5|-0,5 - -1|0,0 - 0,25|0,5 - 1|0,5 - 1|0,0 - 0,25|1|511-1-18-1-14
PONDUSDT|0100110100|True|0,25 - 0,5|0,25 - 0,5|1 - 2|0,25 - 0,5|0,0 - 0,25|-0,5 - -1|-0,5 - -1|0,0 - 0,25|0,5 - 1|0,5 - 1|1|3511-1-15-1-1
PONDUSDT|1010011010|True|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|1 - 2|0,25 - 0,5|-0,5 - -1|-0,5 - -1|-0,5 - -1|0,0 - 0,25|0,5 - 1|1|63511-185-1
PONDUSDT|0101001101|True|0,5 - 1|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|1 - 2|-0,5 - -1|-0,5 - -1|-0,5 - -1|-0,5 - -1|0,0 - 0,25|1|263511-185
PONDUSDT|1010100110|True|0,25 - 0,5|0,5 - 1|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|-0,5 - -1|-0,5 - -1|-0,5 - -1|-0,5 - -1|1|-126351-1-18
PONDUSDT|1101010011|True|0,5 - 1|0,25 - 0,5|0,5 - 1|0,25 - 0,5|0,25 - 0,5|0,5 - 1|0,25 - 0,5|-0,5 - -1|-0,5 - -1|-0,5 - -1|1|5-126351-1-1
PONDUSDT|0110101001|True|0,25 - 0,5|0,5 - 1|0,25 - 0,5|0,5 - 1|0,25 - 0,5|0,25 - 0,5|0,5 - 1|0,25 - 0,5|-0,5 - -1|-0,5 - -1|1|15-126311-1
PONDUSDT|1011010100|True|0,25 - 0,5|0,25 - 0,5|0,5 - 1|0,25 - 0,5|0,5 - 1|0,25 - 0,5|0,25 - 0,5|0,5 - 1|0,25 - 0,5|-0,5 - -1|1|415-126511
PONDUSDT|1101101010|True|0,5 - 1|0,25 - 0,5|0,25 - 0,5|0,5 - 1|0,25 - 0,5|1 - 2|0,25 - 0,5|0,25 - 0,5|0,5 - 1|0,25 - 0,5|1|5415-12351
PONDUSDT|0110110101|True|0,25 - 0,5|0,5 - 1|0,25 - 0,5|0,25 - 0,5|0,5 - 1|0,5 - 1|1 - 2|0,25 - 0,5|0,25 - 0,5|0,5 - 1|1|15415-1635
PONDUSDT|0011011010|True|1 - 2|0,25 - 0,5|0,5 - 1|0,25 - 0,5|0,25 - 0,5|0,5 - 1|0,5 - 1|1 - 2|0,25 - 0,5|0,25 - 0,5|1|815415263
PONDUSDT|1001101101|True|0,5 - 1|1 - 2|0,25 - 0,5|0,5 - 1|0,25 - 0,5|1 - 2|0,5 - 1|0,5 - 1|1 - 2|0,25 - 0,5|1|581541-126
PONDUSDT|1100110110|True|0,25 - 0,5|0,5 - 1|1 - 2|0,25 - 0,5|0,5 - 1|1 - 2|1 - 2|0,5 - 1|0,5 - 1|1 - 2|1|-1581545-12
PONDUSDT|1110011011|False|0,5 - 1|0,25 - 0,5|0,5 - 1|1 - 2|0,25 - 0,5|1 - 2|1 - 2|1 - 2|0,5 - 1|0,5 - 1|1|-1-1581515-1
PONDUSDT|1111001101|False|0,5 - 1|0,5 - 1|0,25 - 0,5|0,5 - 1|1 - 2|2 - 3|1 - 2|1 - 2|1 - 2|0,5 - 1|1|-1-1-1581415
PONDUSDT|1111100110|False|0,5 - 1|0,5 - 1|0,5 - 1|0,25 - 0,5|0,5 - 1|3 - 4|2 - 3|1 - 2|1 - 2|1 - 2|1|-1-1-1-158541
PONDUSDT|1111110011|False|0,0 - 0,25|0,5 - 1|0,5 - 1|0,5 - 1|0,25 - 0,5|2 - 3|3 - 4|2 - 3|1 - 2|1 - 2|1|-1-1-1-1-15154
PONDUSDT|0111111001|False|0,5 - 1|0,0 - 0,25|0,5 - 1|0,5 - 1|0,5 - 1|1 - 2|2 - 3|3 - 4|2 - 3|1 - 2|1|1-1-1-1-1-1815
PONDUSDT|0011111100|False|0,25 - 0,5|0,5 - 1|0,0 - 0,25|0,5 - 1|0,5 - 1|1 - 2|1 - 2|2 - 3|3 - 4|2 - 3|1|11-1-1-1-1581
PONDUSDT|0001111110|False|0,5 - 1|0,25 - 0,5|0,5 - 1|0,0 - 0,25|0,5 - 1|0,5 - 1|1 - 2|1 - 2|2 - 3|3 - 4|1|-111-1-1-1-158
PONDUSDT|0000111111|False|0,25 - 0,5|0,5 - 1|0,25 - 0,5|0,5 - 1|0,0 - 0,25|-0,25 - -0,5|0,5 - 1|1 - 2|1 - 2|2 - 3|1|-1-111-1-1-1-15
PONDUSDT|1000011111|False|0,25 - 0,5|0,25 - 0,5|0,5 - 1|0,25 - 0,5|0,5 - 1|-0,5 - -1|-0,25 - -0,5|0,5 - 1|1 - 2|1 - 2|1|5-1-111-1-1-1-1
PONDUSDT|0100001111|False|0,5 - 1|0,25 - 0,5|0,25 - 0,5|0,5 - 1|0,25 - 0,5|-0,25 - -0,5|-0,5 - -1|-0,25 - -0,5|0,5 - 1|1 - 2|1|25-1-111-1-1-1
PONDUSDT|1010000111|False|0,25 - 0,5|0,5 - 1|0,25 - 0,5|0,25 - 0,5|0,5 - 1|-1 - -2|-0,25 - -0,5|-0,5 - -1|-0,25 - -0,5|0,5 - 1|1|625-1-11-1-1-1
PONDUSDT|0101000011|False|0,25 - 0,5|0,25 - 0,5|0,5 - 1|0,25 - 0,5|0,25 - 0,5|-0,5 - -1|-1 - -2|-0,25 - -0,5|-0,5 - -1|-0,25 - -0,5|1|3625-1-11-1-1
PONDUSDT|0010100001|False|0,0 - 0,25|0,25 - 0,5|0,25 - 0,5|0,5 - 1|0,25 - 0,5|-0,5 - -1|-0,5 - -1|-1 - -2|-0,25 - -0,5|-0,5 - -1|1|13625-111-1
PONDUSDT|1001010000|False|0,5 - 1|0,0 - 0,25|0,25 - 0,5|0,25 - 0,5|0,5 - 1|0 - -0,25|-0,5 - -1|-0,5 - -1|-1 - -2|-0,25 - -0,5|1|513625-111
PONDUSDT|0100101000|False|0,0 - 0,25|0,5 - 1|0,0 - 0,25|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|0 - -0,25|-0,5 - -1|-0,5 - -1|-1 - -2|1|-151362-1-11
PONDUSDT|0010010100|False|0,0 - 0,25|0,0 - 0,25|0,5 - 1|0,0 - 0,25|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|0 - -0,25|-0,5 - -1|-0,5 - -1|1|1-151365-1-1
PONDUSDT|1001001010|False|0,5 - 1|0,0 - 0,25|0,0 - 0,25|0,5 - 1|0,0 - 0,25|0,5 - 1|0,25 - 0,5|0,25 - 0,5|0 - -0,25|-0,5 - -1|1|51-151325-1
PONDUSDT|0100100101|False|0,0 - 0,25|0,5 - 1|0,0 - 0,25|0,0 - 0,25|0,5 - 1|0,5 - 1|0,5 - 1|0,25 - 0,5|0,25 - 0,5|0 - -0,25|1|-151-151625
PONDUSDT|1010010010|False|0,0 - 0,25|0,0 - 0,25|0,5 - 1|0,0 - 0,25|0,0 - 0,25|0,5 - 1|0,5 - 1|0,5 - 1|0,25 - 0,5|0,25 - 0,5|1|6-151-15362
PONDUSDT|0101001001|False|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0,5 - 1|0,0 - 0,25|0,25 - 0,5|0,5 - 1|0,5 - 1|0,5 - 1|0,25 - 0,5|1|46-151-1136
PONDUSDT|0010100100|False|0,5 - 1|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0,5 - 1|0,5 - 1|0,25 - 0,5|0,5 - 1|0,5 - 1|0,5 - 1|1|146-151513
PONDUSDT|0001010010|False|0,5 - 1|0,5 - 1|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0,5 - 1|0,25 - 0,5|0,5 - 1|0,5 - 1|1|-1146-15-151
PONDUSDT|1000101001|False|0,0 - 0,25|0,5 - 1|0,5 - 1|0,0 - 0,25|0,0 - 0,25|-0,5 - -1|0,0 - 0,25|0,5 - 1|0,25 - 0,5|0,5 - 1|1|5-1146-11-15
PONDUSDT|1100010100|False|0,5 - 1|0,0 - 0,25|0,5 - 1|0,5 - 1|0,0 - 0,25|-0,25 - -0,5|-0,5 - -1|0,0 - 0,25|0,5 - 1|0,25 - 0,5|1|45-114651-1
PONDUSDT|0110001010|False|0,25 - 0,5|0,5 - 1|0,0 - 0,25|0,5 - 1|0,5 - 1|-0,5 - -1|-0,25 - -0,5|-0,5 - -1|0,0 - 0,25|0,5 - 1|1|145-114-151
PONDUSDT|0011000101|False|0,5 - 1|0,25 - 0,5|0,5 - 1|0,0 - 0,25|0,5 - 1|0 - -0,25|-0,5 - -1|-0,25 - -0,5|-0,5 - -1|0,0 - 0,25|1|1145-116-15
PONDUSDT|1001100010|False|0,25 - 0,5|0,5 - 1|0,25 - 0,5|0,5 - 1|0,0 - 0,25|0 - -0,25|0 - -0,25|-0,5 - -1|-0,25 - -0,5|-0,5 - -1|1|41145-146-1
PONDUSDT|1100110001|False|0,25 - 0,5|0,25 - 0,5|0,5 - 1|0,25 - 0,5|0,5 - 1|-0,25 - -0,5|0 - -0,25|0 - -0,25|-0,5 - -1|-0,25 - -0,5|1|541145146
PONDUSDT|0110011000|False|1 - 2|0,25 - 0,5|0,25 - 0,5|0,5 - 1|0,25 - 0,5|-0,5 - -1|-0,25 - -0,5|0 - -0,25|0 - -0,25|-0,5 - -1|1|154114-114
PONDUSDT|1011001100|False|0,5 - 1|1 - 2|0,25 - 0,5|0,25 - 0,5|0,5 - 1|-0,5 - -1|-0,5 - -1|-0,25 - -0,5|0 - -0,25|0 - -0,25|1|6154115-11
PONDUSDT|1101100110|False|0,25 - 0,5|0,5 - 1|1 - 2|0,25 - 0,5|0,25 - 0,5|0 - -0,25|-0,5 - -1|-0,5 - -1|-0,25 - -0,5|0 - -0,25|1|56154145-1
PONDUSDT|0110110011|False|0,25 - 0,5|0,25 - 0,5|0,5 - 1|1 - 2|0,25 - 0,5|0 - -0,25|0 - -0,25|-0,5 - -1|-0,5 - -1|-0,25 - -0,5|1|156154145
PONDUSDT|0011011001|True|1 - 2|0,25 - 0,5|0,25 - 0,5|0,5 - 1|1 - 2|-0,25 - -0,5|0 - -0,25|0 - -0,25|-0,5 - -1|-0,5 - -1|1|115615114
PONDUSDT|0001101100|True|1 - 2|1 - 2|0,25 - 0,5|0,25 - 0,5|0,5 - 1|0,5 - 1|-0,25 - -0,5|0 - -0,25|0 - -0,25|-0,5 - -1|1|-111561411
PONDUSDT|0000110110|False|1 - 2|1 - 2|1 - 2|0,25 - 0,5|0,25 - 0,5|-0,5 - -1|0,5 - 1|-0,25 - -0,5|0 - -0,25|0 - -0,25|1|-1-11156541
PONDUSDT|1000011011|True|1 - 2|1 - 2|1 - 2|1 - 2|0,25 - 0,5|-2 - -3|-0,5 - -1|0,5 - 1|-0,25 - -0,5|0 - -0,25|1|5-1-1115154
PONDUSDT|0100001101|True|1 - 2|1 - 2|1 - 2|1 - 2|1 - 2|-2 - -3|-2 - -3|-0,5 - -1|0,5 - 1|-0,25 - -0,5|1|25-1-111615
PONDUSDT|1010000110|True|1 - 2|1 - 2|1 - 2|1 - 2|1 - 2|-1 - -2|-2 - -3|-2 - -3|-0,5 - -1|0,5 - 1|1|425-1-11561
PONDUSDT|0101000011|True|3 - 4|1 - 2|1 - 2|1 - 2|1 - 2|-1 - -2|-1 - -2|-2 - -3|-2 - -3|-0,5 - -1|1|2425-1-1156
PONDUSDT|1010100001|True|1 - 2|3 - 4|1 - 2|1 - 2|1 - 2|-1 - -2|-1 - -2|-1 - -2|-2 - -3|-2 - -3|1|62425-1115
PONDUSDT|1101010000|True|0,25 - 0,5|1 - 2|3 - 4|1 - 2|1 - 2|-1 - -2|-1 - -2|-1 - -2|-1 - -2|-2 - -3|1|562425-111
PONDUSDT|1110101000|False|0,5 - 1|0,25 - 0,5|1 - 2|3 - 4|1 - 2|0,25 - 0,5|-1 - -2|-1 - -2|-1 - -2|-1 - -2|1|-156242-1-11
PONDUSDT|1111010100|True|0,5 - 1|0,5 - 1|0,25 - 0,5|1 - 2|3 - 4|0,5 - 1|0,25 - 0,5|-1 - -2|-1 - -2|-1 - -2|1|-1-156245-1-1
PONDUSDT|0111101010|True|0,5 - 1|0,5 - 1|0,5 - 1|0,25 - 0,5|1 - 2|3 - 4|0,5 - 1|0,25 - 0,5|-1 - -2|-1 - -2|1|1-1-156225-1
PONDUSDT|0011110101|True|1 - 2|0,5 - 1|0,5 - 1|0,5 - 1|0,25 - 0,5|1 - 2|3 - 4|0,5 - 1|0,25 - 0,5|-1 - -2|1|11-1-156425
PONDUSDT|1001111010|True|1 - 2|1 - 2|0,5 - 1|0,5 - 1|0,5 - 1|1 - 2|1 - 2|3 - 4|0,5 - 1|0,25 - 0,5|1|511-1-15242
PONDUSDT|0100111101|True|0,5 - 1|1 - 2|1 - 2|0,5 - 1|0,5 - 1|1 - 2|1 - 2|1 - 2|3 - 4|0,5 - 1|1|-1511-1-1624
PONDUSDT|0010011110|True|0,25 - 0,5|0,5 - 1|1 - 2|1 - 2|0,5 - 1|0,5 - 1|1 - 2|1 - 2|1 - 2|3 - 4|1|1-1511-1562
PONDUSDT|1001001111|True|0,5 - 1|0,25 - 0,5|0,5 - 1|1 - 2|1 - 2|0,5 - 1|0,5 - 1|1 - 2|1 - 2|1 - 2|1|51-1511-156
PONDUSDT|0100100111|True|0,25 - 0,5|0,5 - 1|0,25 - 0,5|0,5 - 1|1 - 2|1 - 2|0,5 - 1|0,5 - 1|1 - 2|1 - 2|1|251-151-1-15
PONDUSDT|1010010011|True|0,25 - 0,5|0,25 - 0,5|0,5 - 1|0,25 - 0,5|0,5 - 1|0,5 - 1|1 - 2|0,5 - 1|0,5 - 1|1 - 2|1|6251-151-1-1
PONDUSDT|0101001001|True|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|0,5 - 1|0,25 - 0,5|0,0 - 0,25|0,5 - 1|1 - 2|0,5 - 1|0,5 - 1|1|26251-111-1
PONDUSDT|1010100100|True|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|0,5 - 1|0,0 - 0,25|0,0 - 0,25|0,5 - 1|1 - 2|0,5 - 1|1|-126251511
PONDUSDT|0101010010|True|0,0 - 0,25|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|0,5 - 1|0,0 - 0,25|0,0 - 0,25|0,5 - 1|1 - 2|1|8-12625-151
PONDUSDT|1010101001|True|0,5 - 1|0,0 - 0,25|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|0,5 - 1|0,0 - 0,25|0,0 - 0,25|0,5 - 1|1|88-12621-15
PONDUSDT|1101010100|True|0,5 - 1|0,5 - 1|0,0 - 0,25|0,25 - 0,5|0,25 - 0,5|1 - 2|0,25 - 0,5|0,5 - 1|0,0 - 0,25|0,0 - 0,25|1|-188-12651-1
PONDUSDT|1110101010|True|0,25 - 0,5|0,5 - 1|0,5 - 1|0,0 - 0,25|0,25 - 0,5|1 - 2|1 - 2|0,25 - 0,5|0,5 - 1|0,0 - 0,25|1|-1-188-12251
PONDUSDT|1111010101|True|0,5 - 1|0,25 - 0,5|0,5 - 1|0,5 - 1|0,0 - 0,25|2 - 3|1 - 2|1 - 2|0,25 - 0,5|0,5 - 1|1|-1-1-188-1625
PONDUSDT|0111101010|True|0,25 - 0,5|0,5 - 1|0,25 - 0,5|0,5 - 1|0,5 - 1|1 - 2|2 - 3|1 - 2|1 - 2|0,25 - 0,5|1|1-1-1-188262
PONDUSDT|1011110101|True|0,5 - 1|0,25 - 0,5|0,5 - 1|0,25 - 0,5|0,5 - 1|2 - 3|1 - 2|2 - 3|1 - 2|1 - 2|1|-11-1-1-18-126
PONDUSDT|0101111010|True|0,5 - 1|0,5 - 1|0,25 - 0,5|0,5 - 1|0,25 - 0,5|2 - 3|2 - 3|1 - 2|2 - 3|1 - 2|1|3-11-1-1-18-12
PONDUSDT|0010111101|True|0,5 - 1|0,5 - 1|0,5 - 1|0,25 - 0,5|0,5 - 1|1 - 2|2 - 3|2 - 3|1 - 2|2 - 3|1|13-11-1-188-1
PONDUSDT|0001011110|True|0,5 - 1|0,5 - 1|0,5 - 1|0,5 - 1|0,25 - 0,5|0,5 - 1|1 - 2|2 - 3|2 - 3|1 - 2|1|913-11-1-188
PONDUSDT|1000101111|True|0,5 - 1|0,5 - 1|0,5 - 1|0,5 - 1|0,5 - 1|0,0 - 0,25|0,5 - 1|1 - 2|2 - 3|2 - 3|1|5913-11-1-18
